run_id,ce_loss,step,dataset,method
9,4.872387,50.0,cifar10-noaug,lmap
10,11.673081,-50.0,cifar10-noaug,lmap
10,6.6407185,-48.0,cifar10-noaug,lmap
10,3.9428418,-46.0,cifar10-noaug,lmap
10,2.8376455,-44.0,cifar10-noaug,lmap
10,2.4860218,-42.0,cifar10-noaug,lmap
10,2.3737633,-40.0,cifar10-noaug,lmap
10,2.3243725,-38.0,cifar10-noaug,lmap
10,2.2799575,-36.0,cifar10-noaug,lmap
10,2.2121363,-34.0,cifar10-noaug,lmap
10,2.0974174,-32.0,cifar10-noaug,lmap
10,1.9083616,-30.0,cifar10-noaug,lmap
10,1.6211209,-28.0,cifar10-noaug,lmap
10,1.2454863,-26.0,cifar10-noaug,lmap
10,0.8438184,-24.0,cifar10-noaug,lmap
10,0.4959371,-22.0,cifar10-noaug,lmap
10,0.24833956,-20.0,cifar10-noaug,lmap
10,0.1041025,-18.0,cifar10-noaug,lmap
10,0.037071668,-16.0,cifar10-noaug,lmap
10,0.012176411,-14.0,cifar10-noaug,lmap
10,0.0044924766,-12.0,cifar10-noaug,lmap
10,0.0022308931,-10.0,cifar10-noaug,lmap
10,0.0014688077,-8.0,cifar10-noaug,lmap
10,0.0011632513,-6.0,cifar10-noaug,lmap
10,0.001028744,-4.0,cifar10-noaug,lmap
10,0.00097172,-2.0,cifar10-noaug,lmap
10,0.0009601733,0.0,cifar10-noaug,lmap
10,0.0009892401,2.0,cifar10-noaug,lmap
10,0.0010673027,4.0,cifar10-noaug,lmap
10,0.0012384307,6.0,cifar10-noaug,lmap
10,0.0016516063,8.0,cifar10-noaug,lmap
10,0.0029101379,10.0,cifar10-noaug,lmap
