run_id,ce_loss,step,dataset,method
9,0.0005668566,8.0,cifar10,lmap
9,0.0007138664,10.0,cifar10,lmap
9,0.0009507105,12.0,cifar10,lmap
9,0.001340823,14.0,cifar10,lmap
9,0.0019922722,16.0,cifar10,lmap
9,0.0031071678,18.0,cifar10,lmap
9,0.0050322246,20.0,cifar10,lmap
9,0.008372976,22.0,cifar10,lmap
9,0.014180818,24.0,cifar10,lmap
9,0.024154086,26.0,cifar10,lmap
9,0.040877957,28.0,cifar10,lmap
9,0.06808467,30.0,cifar10,lmap
9,0.11101338,32.0,cifar10,lmap
9,0.17730953,34.0,cifar10,lmap
9,0.2761997,36.0,cifar10,lmap
9,0.4167467,38.0,cifar10,lmap
9,0.60508513,40.0,cifar10,lmap
9,0.8417381,42.0,cifar10,lmap
9,1.1216881,44.0,cifar10,lmap
9,1.4359773,46.0,cifar10,lmap
9,1.7747995,48.0,cifar10,lmap
9,2.1328611,50.0,cifar10,lmap
10,2.3593392,-50.0,cifar10,lmap
10,2.0061228,-48.0,cifar10,lmap
10,1.6656178,-46.0,cifar10,lmap
10,1.3343912,-44.0,cifar10,lmap
10,1.0237775,-42.0,cifar10,lmap
10,0.7499528,-40.0,cifar10,lmap
10,0.52493787,-38.0,cifar10,lmap
10,0.3521208,-36.0,cifar10,lmap
10,0.22748293,-34.0,cifar10,lmap
10,0.14225906,-32.0,cifar10,lmap
10,0.08654255,-30.0,cifar10,lmap
10,0.051430594,-28.0,cifar10,lmap
10,0.030049501,-26.0,cifar10,lmap
10,0.017359845,-24.0,cifar10,lmap
10,0.009996021,-22.0,cifar10,lmap
10,0.0058063245,-20.0,cifar10,lmap
10,0.0034539837,-18.0,cifar10,lmap
10,0.0021409,-16.0,cifar10,lmap
10,0.0013998314,-14.0,cifar10,lmap
10,0.00097383565,-12.0,cifar10,lmap
10,0.00072158483,-10.0,cifar10,lmap
10,0.00056876324,-8.0,cifar10,lmap
10,0.00047541692,-6.0,cifar10,lmap
10,0.00042007444,-4.0,cifar10,lmap
10,0.00039148674,-2.0,cifar10,lmap
10,0.00038398392,0.0,cifar10,lmap
10,0.00039650622,2.0,cifar10,lmap
10,0.0004320355,4.0,cifar10,lmap
10,0.0004973484,6.0,cifar10,lmap
10,0.00060536846,8.0,cifar10,lmap
