run_id,ce_loss,step,dataset,method
0,0.5108774,20.0,fmnist,fsgc
0,0.7458044,22.0,fmnist,fsgc
0,1.0465804,24.0,fmnist,fsgc
0,1.3862398,26.0,fmnist,fsgc
0,1.7513374,28.0,fmnist,fsgc
0,2.1489494,30.0,fmnist,fsgc
0,2.601266,32.0,fmnist,fsgc
0,3.1385214,34.0,fmnist,fsgc
0,3.7974343,36.0,fmnist,fsgc
0,4.6251993,38.0,fmnist,fsgc
0,5.672448,40.0,fmnist,fsgc
0,6.99791,42.0,fmnist,fsgc
0,8.673939,44.0,fmnist,fsgc
0,10.787849,46.0,fmnist,fsgc
0,13.451721,48.0,fmnist,fsgc
0,16.813034,50.0,fmnist,fsgc
1,10.21879,-50.0,fmnist,fsgc
1,8.381824,-48.0,fmnist,fsgc
1,6.9327683,-46.0,fmnist,fsgc
1,5.775241,-44.0,fmnist,fsgc
1,4.8353667,-42.0,fmnist,fsgc
1,4.0628905,-40.0,fmnist,fsgc
1,3.419553,-38.0,fmnist,fsgc
1,2.8796291,-36.0,fmnist,fsgc
1,2.4226017,-34.0,fmnist,fsgc
1,2.0281844,-32.0,fmnist,fsgc
1,1.6760885,-30.0,fmnist,fsgc
1,1.3491315,-28.0,fmnist,fsgc
1,1.0402273,-26.0,fmnist,fsgc
1,0.75958854,-24.0,fmnist,fsgc
1,0.5308045,-22.0,fmnist,fsgc
1,0.37368846,-20.0,fmnist,fsgc
1,0.28641364,-18.0,fmnist,fsgc
1,0.24928854,-16.0,fmnist,fsgc
1,0.24032792,-14.0,fmnist,fsgc
1,0.2440727,-12.0,fmnist,fsgc
1,0.25240472,-10.0,fmnist,fsgc
1,0.26144487,-8.0,fmnist,fsgc
1,0.26918656,-6.0,fmnist,fsgc
1,0.27470785,-4.0,fmnist,fsgc
1,0.2775697,-2.0,fmnist,fsgc
1,0.27785292,0.0,fmnist,fsgc
1,0.27550372,2.0,fmnist,fsgc
1,0.2706053,4.0,fmnist,fsgc
1,0.26352546,6.0,fmnist,fsgc
1,0.2547212,8.0,fmnist,fsgc
1,0.2455289,10.0,fmnist,fsgc
1,0.23880951,12.0,fmnist,fsgc
1,0.24022472,14.0,fmnist,fsgc
1,0.26210377,16.0,fmnist,fsgc
1,0.3271372,18.0,fmnist,fsgc
1,0.46778524,20.0,fmnist,fsgc
1,0.71431375,22.0,fmnist,fsgc
1,1.0698061,24.0,fmnist,fsgc
1,1.5021486,26.0,fmnist,fsgc
1,1.9754726,28.0,fmnist,fsgc
1,2.4802692,30.0,fmnist,fsgc
1,3.0365121,32.0,fmnist,fsgc
1,3.686477,34.0,fmnist,fsgc
1,4.489566,36.0,fmnist,fsgc
1,5.511603,38.0,fmnist,fsgc
1,6.8279,40.0,fmnist,fsgc
1,8.535402,42.0,fmnist,fsgc
1,10.747932,44.0,fmnist,fsgc
1,13.610966,46.0,fmnist,fsgc
1,17.31297,48.0,fmnist,fsgc
1,22.102053,50.0,fmnist,fsgc
2,11.337931,-50.0,fmnist,fsgc
2,9.362215,-48.0,fmnist,fsgc
2,7.765405,-46.0,fmnist,fsgc
2,6.468375,-44.0,fmnist,fsgc
2,5.4130116,-42.0,fmnist,fsgc
2,4.5491095,-40.0,fmnist,fsgc
2,3.840249,-38.0,fmnist,fsgc
2,3.2544687,-36.0,fmnist,fsgc
2,2.7627356,-34.0,fmnist,fsgc
2,2.341259,-32.0,fmnist,fsgc
2,1.9688146,-30.0,fmnist,fsgc
2,1.6252873,-28.0,fmnist,fsgc
2,1.2981175,-26.0,fmnist,fsgc
2,0.98617655,-24.0,fmnist,fsgc
2,0.70597297,-22.0,fmnist,fsgc
2,0.48591337,-20.0,fmnist,fsgc
2,0.3435103,-18.0,fmnist,fsgc
2,0.26988086,-16.0,fmnist,fsgc
2,0.2416121,-14.0,fmnist,fsgc
2,0.23721772,-12.0,fmnist,fsgc
